sensor,instancia,valor,sensor_ciclo,cooler,valve,leakage,accumulator,stable,classificacao,row_number,__index_level_0__,ciclo_ajustado,valor_acumulado,saúde,valor_normalizado,falha_cooler,falha_valve,falha_leakage,falha_accumulator
ts4,265,49.594,ts4_18,3,80,1,130,0,3-80-1-130-0,11618777,11618777,18.0,891.542,60.0,0.8441860465116279,1,1,1,0
ts4,265,49.656,ts4_19,3,80,1,130,0,3-80-1-130-0,11618778,11618778,19.0,941.198,60.0,0.8469065379552434,1,1,1,0
ts4,265,49.68,ts4_20,3,80,1,130,0,3-80-1-130-0,11618779,11618779,20.0,990.8779999999999,60.0,0.8479596314172881,1,1,1,0
ts4,265,49.668,ts4_21,3,80,1,130,0,3-80-1-130-0,11618780,11618780,21.0,1040.5459999999998,60.0,0.8474330846862658,1,1,1,0
ts4,265,49.602,ts4_22,3,80,1,130,0,3-80-1-130-0,11618781,11618781,22.0,1090.148,60.0,0.8445370776656426,1,1,1,0
ts4,265,49.602,ts4_23,3,80,1,130,0,3-80-1-130-0,11618782,11618782,23.0,1139.75,60.0,0.8445370776656426,1,1,1,0
ts4,265,49.613,ts4_24,3,80,1,130,0,3-80-1-130-0,11618783,11618783,24.0,1189.363,60.0,0.8450197455024132,1,1,1,0
ts4,265,49.594,ts4_25,3,80,1,130,0,3-80-1-130-0,11618784,11618784,25.0,1238.957,60.0,0.8441860465116279,1,1,1,0
ts4,265,49.613,ts4_26,3,80,1,130,0,3-80-1-130-0,11618785,11618785,26.0,1288.5700000000002,60.0,0.8450197455024132,1,1,1,0
ts4,265,49.672,ts4_27,3,80,1,130,0,3-80-1-130-0,11618786,11618786,27.0,1338.2420000000002,60.0,0.8476086002632731,1,1,1,0
ts4,265,49.707,ts4_28,3,80,1,130,0,3-80-1-130-0,11618787,11618787,28.0,1387.9490000000003,60.0,0.8491443615620885,1,1,1,0
ts4,265,49.687,ts4_29,3,80,1,130,0,3-80-1-130-0,11618788,11618788,29.0,1437.6360000000002,60.0,0.8482667836770511,1,1,1,0
ts4,265,49.707,ts4_30,3,80,1,130,0,3-80-1-130-0,11618789,11618789,30.0,1487.3430000000003,60.0,0.8491443615620885,1,1,1,0
ts4,265,49.723,ts4_31,3,80,1,130,0,3-80-1-130-0,11618790,11618790,31.0,1537.0660000000003,60.0,0.8498464238701183,1,1,1,0
ts4,265,49.699,ts4_32,3,80,1,130,0,3-80-1-130-0,11618791,11618791,32.0,1586.7650000000003,60.0,0.8487933304080735,1,1,1,0
ts4,265,49.672,ts4_33,3,80,1,130,0,3-80-1-130-0,11618792,11618792,33.0,1636.4370000000004,60.0,0.8476086002632731,1,1,1,0
ts4,265,49.68,ts4_34,3,80,1,130,0,3-80-1-130-0,11618793,11618793,34.0,1686.1170000000004,60.0,0.8479596314172881,1,1,1,0
ts4,265,49.672,ts4_35,3,80,1,130,0,3-80-1-130-0,11618794,11618794,35.0,1735.7890000000004,60.0,0.8476086002632731,1,1,1,0
ts4,265,49.687,ts4_36,3,80,1,130,0,3-80-1-130-0,11618795,11618795,36.0,1785.4760000000003,60.0,0.8482667836770511,1,1,1,0
ts4,265,49.699,ts4_37,3,80,1,130,0,3-80-1-130-0,11618796,11618796,37.0,1835.1750000000004,60.0,0.8487933304080735,1,1,1,0
ts4,265,49.695,ts4_38,3,80,1,130,0,3-80-1-130-0,11618797,11618797,38.0,1884.8700000000003,60.0,0.8486178148310661,1,1,1,0
ts4,265,49.75,ts4_39,3,80,1,130,0,3-80-1-130-0,11618798,11618798,39.0,1934.6200000000003,60.0,0.8510311540149187,1,1,1,0
ts4,265,49.754,ts4_40,3,80,1,130,0,3-80-1-130-0,11618799,11618799,40.0,1984.3740000000003,60.0,0.851206669591926,1,1,1,0
ts4,265,49.754,ts4_41,3,80,1,130,0,3-80-1-130-0,11618800,11618800,41.0,2034.1280000000002,60.0,0.851206669591926,1,1,1,0
ts4,265,49.695,ts4_42,3,80,1,130,0,3-80-1-130-0,11618801,11618801,42.0,2083.8230000000003,60.0,0.8486178148310661,1,1,1,0
ts4,265,49.66,ts4_43,3,80,1,130,0,3-80-1-130-0,11618802,11618802,43.0,2133.483,60.0,0.8470820535322507,1,1,1,0
ts4,265,49.656,ts4_44,3,80,1,130,0,3-80-1-130-0,11618803,11618803,44.0,2183.139,60.0,0.8469065379552434,1,1,1,0
ts4,265,49.66,ts4_45,3,80,1,130,0,3-80-1-130-0,11618804,11618804,45.0,2232.799,60.0,0.8470820535322507,1,1,1,0
ts4,265,49.687,ts4_46,3,80,1,130,0,3-80-1-130-0,11618805,11618805,46.0,2282.486,60.0,0.8482667836770511,1,1,1,0
ts4,265,49.672,ts4_47,3,80,1,130,0,3-80-1-130-0,11618806,11618806,47.0,2332.158,60.0,0.8476086002632731,1,1,1,0
ts4,265,49.738,ts4_48,3,80,1,130,0,3-80-1-130-0,11618807,11618807,48.0,2381.8959999999997,60.0,0.8505046072838963,1,1,1,0
ts4,265,49.738,ts4_49,3,80,1,130,0,3-80-1-130-0,11618808,11618808,49.0,2431.6339999999996,60.0,0.8505046072838963,1,1,1,0
ts4,265,49.746,ts4_50,3,80,1,130,0,3-80-1-130-0,11618809,11618809,50.0,2481.3799999999997,60.0,0.8508556384379113,1,1,1,0
ts4,265,49.707,ts4_51,3,80,1,130,0,3-80-1-130-0,11618810,11618810,51.0,2531.0869999999995,60.0,0.8491443615620885,1,1,1,0
ts4,265,49.707,ts4_52,3,80,1,130,0,3-80-1-130-0,11618811,11618811,52.0,2580.7939999999994,60.0,0.8491443615620885,1,1,1,0
ts4,265,49.684,ts4_53,3,80,1,130,0,3-80-1-130-0,11618812,11618812,53.0,2630.4779999999996,60.0,0.8481351469942955,1,1,1,0
ts4,265,49.668,ts4_54,3,80,1,130,0,3-80-1-130-0,11618813,11618813,54.0,2680.1459999999997,60.0,0.8474330846862658,1,1,1,0
ts4,265,49.668,ts4_55,3,80,1,130,0,3-80-1-130-0,11618814,11618814,55.0,2729.814,60.0,0.8474330846862658,1,1,1,0
ts4,265,49.66,ts4_56,3,80,1,130,0,3-80-1-130-0,11618815,11618815,56.0,2779.4739999999997,60.0,0.8470820535322507,1,1,1,0
ts4,265,49.668,ts4_57,3,80,1,130,0,3-80-1-130-0,11618816,11618816,57.0,2829.142,60.0,0.8474330846862658,1,1,1,0
ts4,265,49.687,ts4_58,3,80,1,130,0,3-80-1-130-0,11618817,11618817,58.0,2878.8289999999997,60.0,0.8482667836770511,1,1,1,0
ts4,265,49.695,ts4_59,3,80,1,130,0,3-80-1-130-0,11618818,11618818,59.0,2928.524,60.0,0.8486178148310661,1,1,1,0
ts4,265,49.656,ts4_60,3,80,1,130,0,3-80-1-130-0,11618819,11618819,60.0,2978.18,60.0,0.8469065379552434,1,1,1,0
ts4,1467,33.848,ts4_1,100,100,0,90,1,100-100-0-90-1,64122120,64122120,1.0,33.848,60.0,0.15326897762176386,0,0,0,1
ts4,1467,33.844,ts4_2,100,100,0,90,1,100-100-0-90-1,64122121,64122121,2.0,67.69200000000001,60.0,0.1530934620447565,0,0,0,1
ts4,1467,33.855,ts4_3,100,100,0,90,1,100-100-0-90-1,64122122,64122122,3.0,101.547,60.0,0.1535761298815268,0,0,0,1
ts4,1467,33.773,ts4_4,100,100,0,90,1,100-100-0-90-1,64122123,64122123,4.0,135.32,60.0,0.14997806055287416,0,0,0,1
ts4,1467,33.762,ts4_5,100,100,0,90,1,100-100-0-90-1,64122124,64122124,5.0,169.082,60.0,0.14949539271610354,0,0,0,1
ts4,1467,33.773,ts4_6,100,100,0,90,1,100-100-0-90-1,64122125,64122125,6.0,202.855,60.0,0.14997806055287416,0,0,0,1
ts4,1467,33.773,ts4_7,100,100,0,90,1,100-100-0-90-1,64122126,64122126,7.0,236.628,60.0,0.14997806055287416,0,0,0,1
ts4,1467,33.777,ts4_8,100,100,0,90,1,100-100-0-90-1,64122127,64122127,8.0,270.405,60.0,0.15015357612988153,0,0,0,1
ts4,1467,33.754,ts4_9,100,100,0,90,1,100-100-0-90-1,64122128,64122128,9.0,304.159,60.0,0.1491443615620885,0,0,0,1
ts4,1467,33.781,ts4_10,100,100,0,90,1,100-100-0-90-1,64122129,64122129,10.0,337.94,60.0,0.1503290917068889,0,0,0,1
ts4,1467,33.805,ts4_11,100,100,0,90,1,100-100-0-90-1,64122130,64122130,11.0,371.745,60.0,0.1513821851689337,0,0,0,1
ts4,1467,33.789,ts4_12,100,100,0,90,1,100-100-0-90-1,64122131,64122131,12.0,405.534,60.0,0.15068012286090393,0,0,0,1
ts4,1467,33.777,ts4_13,100,100,0,90,1,100-100-0-90-1,64122132,64122132,13.0,439.311,60.0,0.15015357612988153,0,0,0,1
ts4,1467,33.789,ts4_14,100,100,0,90,1,100-100-0-90-1,64122133,64122133,14.0,473.09999999999997,60.0,0.15068012286090393,0,0,0,1
ts4,1467,33.793,ts4_15,100,100,0,90,1,100-100-0-90-1,64122134,64122134,15.0,506.893,60.0,0.1508556384379113,0,0,0,1
ts4,1467,33.687,ts4_16,100,100,0,90,1,100-100-0-90-1,64122135,64122135,16.0,540.5799999999999,60.0,0.14620447564721356,0,0,0,1
ts4,1467,33.707,ts4_17,100,100,0,90,1,100-100-0-90-1,64122136,64122136,17.0,574.2869999999999,60.0,0.14708205353225098,0,0,0,1
ts4,1467,33.707,ts4_18,100,100,0,90,1,100-100-0-90-1,64122137,64122137,18.0,607.9939999999999,60.0,0.14708205353225098,0,0,0,1
ts4,1467,33.723,ts4_19,100,100,0,90,1,100-100-0-90-1,64122138,64122138,19.0,641.7169999999999,60.0,0.14778411584028076,0,0,0,1
ts4,1467,33.711,ts4_20,100,100,0,90,1,100-100-0-90-1,64122139,64122139,20.0,675.4279999999999,60.0,0.14725756910925836,0,0,0,1
ts4,1467,33.723,ts4_21,100,100,0,90,1,100-100-0-90-1,64122140,64122140,21.0,709.1509999999998,60.0,0.14778411584028076,0,0,0,1
ts4,1467,33.699,ts4_22,100,100,0,90,1,100-100-0-90-1,64122141,64122141,22.0,742.8499999999998,60.0,0.14673102237823596,0,0,0,1
ts4,1467,33.621,ts4_23,100,100,0,90,1,100-100-0-90-1,64122142,64122142,23.0,776.4709999999998,60.0,0.14330846862659066,0,0,0,1
ts4,1467,33.633,ts4_24,100,100,0,90,1,100-100-0-90-1,64122143,64122143,24.0,810.1039999999998,60.0,0.14383501535761306,0,0,0,1
ts4,1467,33.633,ts4_25,100,100,0,90,1,100-100-0-90-1,64122144,64122144,25.0,843.7369999999999,60.0,0.14383501535761306,0,0,0,1
ts4,1467,33.621,ts4_26,100,100,0,90,1,100-100-0-90-1,64122145,64122145,26.0,877.3579999999998,60.0,0.14330846862659066,0,0,0,1
ts4,1467,33.633,ts4_27,100,100,0,90,1,100-100-0-90-1,64122146,64122146,27.0,910.9909999999999,60.0,0.14383501535761306,0,0,0,1
ts4,1467,33.633,ts4_28,100,100,0,90,1,100-100-0-90-1,64122147,64122147,28.0,944.6239999999999,60.0,0.14383501535761306,0,0,0,1
ts4,1467,33.633,ts4_29,100,100,0,90,1,100-100-0-90-1,64122148,64122148,29.0,978.257,60.0,0.14383501535761306,0,0,0,1
ts4,1467,33.641,ts4_30,100,100,0,90,1,100-100-0-90-1,64122149,64122149,30.0,1011.8979999999999,60.0,0.14418604651162778,0,0,0,1
ts4,1467,33.641,ts4_31,100,100,0,90,1,100-100-0-90-1,64122150,64122150,31.0,1045.539,60.0,0.14418604651162778,0,0,0,1
ts4,1467,33.629,ts4_32,100,100,0,90,1,100-100-0-90-1,64122151,64122151,32.0,1079.168,60.0,0.14365949978060538,0,0,0,1
ts4,1467,33.629,ts4_33,100,100,0,90,1,100-100-0-90-1,64122152,64122152,33.0,1112.7969999999998,60.0,0.14365949978060538,0,0,0,1
ts4,1467,33.617,ts4_34,100,100,0,90,1,100-100-0-90-1,64122153,64122153,34.0,1146.4139999999998,60.0,0.14313295304958298,0,0,0,1
ts4,1467,33.617,ts4_35,100,100,0,90,1,100-100-0-90-1,64122154,64122154,35.0,1180.0309999999997,60.0,0.14313295304958298,0,0,0,1
ts4,1467,33.605,ts4_36,100,100,0,90,1,100-100-0-90-1,64122155,64122155,36.0,1213.6359999999997,60.0,0.14260640631856059,0,0,0,1
ts4,1467,33.535,ts4_37,100,100,0,90,1,100-100-0-90-1,64122156,64122156,37.0,1247.1709999999998,60.0,0.13953488372093004,0,0,0,1
ts4,1467,33.543,ts4_38,100,100,0,90,1,100-100-0-90-1,64122157,64122157,38.0,1280.7139999999997,60.0,0.1398859148749451,0,0,0,1
ts4,1467,33.527,ts4_39,100,100,0,90,1,100-100-0-90-1,64122158,64122158,39.0,1314.2409999999998,60.0,0.13918385256691532,0,0,0,1
ts4,1467,33.535,ts4_40,100,100,0,90,1,100-100-0-90-1,64122159,64122159,40.0,1347.7759999999998,60.0,0.13953488372093004,0,0,0,1
ts4,1467,33.539,ts4_41,100,100,0,90,1,100-100-0-90-1,64122160,64122160,41.0,1381.3149999999998,60.0,0.13971039929793772,0,0,0,1
ts4,1467,33.543,ts4_42,100,100,0,90,1,100-100-0-90-1,64122161,64122161,42.0,1414.8579999999997,60.0,0.1398859148749451,0,0,0,1
ts4,1467,33.527,ts4_43,100,100,0,90,1,100-100-0-90-1,64122162,64122162,43.0,1448.3849999999998,60.0,0.13918385256691532,0,0,0,1
ts4,1467,33.437,ts4_44,100,100,0,90,1,100-100-0-90-1,64122163,64122163,44.0,1481.8219999999997,60.0,0.13523475208424734,0,0,0,1
ts4,1467,33.445,ts4_45,100,100,0,90,1,100-100-0-90-1,64122164,64122164,45.0,1515.2669999999996,60.0,0.13558578323826237,0,0,0,1
ts4,1467,33.457,ts4_46,100,100,0,90,1,100-100-0-90-1,64122165,64122165,46.0,1548.7239999999997,60.0,0.13611232996928477,0,0,0,1
ts4,1467,33.449,ts4_47,100,100,0,90,1,100-100-0-90-1,64122166,64122166,47.0,1582.1729999999998,60.0,0.13576129881526974,0,0,0,1
ts4,1467,33.449,ts4_48,100,100,0,90,1,100-100-0-90-1,64122167,64122167,48.0,1615.6219999999998,60.0,0.13576129881526974,0,0,0,1
ts4,1467,33.379,ts4_49,100,100,0,90,1,100-100-0-90-1,64122168,64122168,49.0,1649.0009999999997,60.0,0.1326897762176392,0,0,0,1
ts4,1467,33.367,ts4_50,100,100,0,90,1,100-100-0-90-1,64122169,64122169,50.0,1682.3679999999997,60.0,0.1321632294866168,0,0,0,1
ts4,1467,33.379,ts4_51,100,100,0,90,1,100-100-0-90-1,64122170,64122170,51.0,1715.7469999999996,60.0,0.1326897762176392,0,0,0,1
ts4,1467,33.363,ts4_52,100,100,0,90,1,100-100-0-90-1,64122171,64122171,52.0,1749.1099999999997,60.0,0.13198771390960942,0,0,0,1
ts4,1467,33.363,ts4_53,100,100,0,90,1,100-100-0-90-1,64122172,64122172,53.0,1782.4729999999997,60.0,0.13198771390960942,0,0,0,1
ts4,1467,33.371,ts4_54,100,100,0,90,1,100-100-0-90-1,64122173,64122173,54.0,1815.8439999999998,60.0,0.13233874506362445,0,0,0,1
ts4,1467,33.363,ts4_55,100,100,0,90,1,100-100-0-90-1,64122174,64122174,55.0,1849.2069999999999,60.0,0.13198771390960942,0,0,0,1
ts4,1467,33.355,ts4_56,100,100,0,90,1,100-100-0-90-1,64122175,64122175,56.0,1882.562,60.0,0.1316366827555944,0,0,0,1
ts4,1467,33.379,ts4_57,100,100,0,90,1,100-100-0-90-1,64122176,64122176,57.0,1915.9409999999998,60.0,0.1326897762176392,0,0,0,1
ts4,1467,33.367,ts4_58,100,100,0,90,1,100-100-0-90-1,64122177,64122177,58.0,1949.3079999999998,60.0,0.1321632294866168,0,0,0,1
ts4,1467,33.363,ts4_59,100,100,0,90,1,100-100-0-90-1,64122178,64122178,59.0,1982.6709999999998,60.0,0.13198771390960942,0,0,0,1
ts4,1467,33.355,ts4_60,100,100,0,90,1,100-100-0-90-1,64122179,64122179,60.0,2016.0259999999998,60.0,0.1316366827555944,0,0,0,1
ts4,42,46.777,ts4_1,3,100,0,130,1,3-100-0-130-1,1878120,1878120,1.0,46.777,60.0,0.7205792014041246,1,0,0,0
ts4,42,46.777,ts4_2,3,100,0,130,1,3-100-0-130-1,1878121,1878121,2.0,93.554,60.0,0.7205792014041246,1,0,0,0
ts4,42,46.68,ts4_3,3,100,0,130,1,3-100-0-130-1,1878122,1878122,3.0,140.234,60.0,0.7163229486616937,1,0,0,0
ts4,42,46.699,ts4_4,3,100,0,130,1,3-100-0-130-1,1878123,1878123,4.0,186.933,60.0,0.717156647652479,1,0,0,0
ts4,42,46.684,ts4_5,3,100,0,130,1,3-100-0-130-1,1878124,1878124,5.0,233.617,60.0,0.716498464238701,1,0,0,0
ts4,42,46.766,ts4_6,3,100,0,130,1,3-100-0-130-1,1878125,1878125,6.0,280.383,60.0,0.7200965335673539,1,0,0,0
ts4,42,46.773,ts4_7,3,100,0,130,1,3-100-0-130-1,1878126,1878126,7.0,327.156,60.0,0.7204036858271172,1,0,0,0
ts4,42,46.844,ts4_8,3,100,0,130,1,3-100-0-130-1,1878127,1878127,8.0,374.0,60.0,0.7235190873189995,1,0,0,0
ts4,42,46.805,ts4_9,3,100,0,130,1,3-100-0-130-1,1878128,1878128,9.0,420.805,60.0,0.7218078104431768,1,0,0,0
ts4,42,46.828,ts4_10,3,100,0,130,1,3-100-0-130-1,1878129,1878129,10.0,467.63300000000004,60.0,0.7228170250109698,1,0,0,0
ts4,42,46.797,ts4_11,3,100,0,130,1,3-100-0-130-1,1878130,1878130,11.0,514.4300000000001,60.0,0.7214567792891616,1,0,0,0
ts4,42,46.789,ts4_12,3,100,0,130,1,3-100-0-130-1,1878131,1878131,12.0,561.219,60.0,0.7211057481351469,1,0,0,0
ts4,42,46.801,ts4_13,3,100,0,130,1,3-100-0-130-1,1878132,1878132,13.0,608.0200000000001,60.0,0.7216322948661693,1,0,0,0
ts4,42,46.73,ts4_14,3,100,0,130,1,3-100-0-130-1,1878133,1878133,14.0,654.7500000000001,60.0,0.7185168933742867,1,0,0,0
ts4,42,46.73,ts4_15,3,100,0,130,1,3-100-0-130-1,1878134,1878134,15.0,701.4800000000001,60.0,0.7185168933742867,1,0,0,0
ts4,42,46.797,ts4_16,3,100,0,130,1,3-100-0-130-1,1878135,1878135,16.0,748.2770000000002,60.0,0.7214567792891616,1,0,0,0
ts4,42,46.836,ts4_17,3,100,0,130,1,3-100-0-130-1,1878136,1878136,17.0,795.1130000000002,60.0,0.7231680561649845,1,0,0,0
ts4,42,46.844,ts4_18,3,100,0,130,1,3-100-0-130-1,1878137,1878137,18.0,841.9570000000002,60.0,0.7235190873189995,1,0,0,0
ts4,42,46.867,ts4_19,3,100,0,130,1,3-100-0-130-1,1878138,1878138,19.0,888.8240000000002,60.0,0.7245283018867922,1,0,0,0
ts4,42,46.852,ts4_20,3,100,0,130,1,3-100-0-130-1,1878139,1878139,20.0,935.6760000000002,60.0,0.7238701184730142,1,0,0,0
ts4,42,46.84,ts4_21,3,100,0,130,1,3-100-0-130-1,1878140,1878140,21.0,982.5160000000002,60.0,0.7233435717419922,1,0,0,0
ts4,42,46.84,ts4_22,3,100,0,130,1,3-100-0-130-1,1878141,1878141,22.0,1029.3560000000002,60.0,0.7233435717419922,1,0,0,0
ts4,42,46.797,ts4_23,3,100,0,130,1,3-100-0-130-1,1878142,1878142,23.0,1076.1530000000002,60.0,0.7214567792891616,1,0,0,0
ts4,42,46.777,ts4_24,3,100,0,130,1,3-100-0-130-1,1878143,1878143,24.0,1122.9300000000003,60.0,0.7205792014041246,1,0,0,0
ts4,42,46.801,ts4_25,3,100,0,130,1,3-100-0-130-1,1878144,1878144,25.0,1169.7310000000002,60.0,0.7216322948661693,1,0,0,0
ts4,42,46.836,ts4_26,3,100,0,130,1,3-100-0-130-1,1878145,1878145,26.0,1216.5670000000002,60.0,0.7231680561649845,1,0,0,0
ts4,42,46.855,ts4_27,3,100,0,130,1,3-100-0-130-1,1878146,1878146,27.0,1263.4220000000003,60.0,0.7240017551557698,1,0,0,0
ts4,42,46.879,ts4_28,3,100,0,130,1,3-100-0-130-1,1878147,1878147,28.0,1310.3010000000002,60.0,0.7250548486178147,1,0,0,0
ts4,42,46.867,ts4_29,3,100,0,130,1,3-100-0-130-1,1878148,1878148,29.0,1357.1680000000001,60.0,0.7245283018867922,1,0,0,0
ts4,42,46.871,ts4_30,3,100,0,130,1,3-100-0-130-1,1878149,1878149,30.0,1404.0390000000002,60.0,0.7247038174637999,1,0,0,0
ts4,42,46.867,ts4_31,3,100,0,130,1,3-100-0-130-1,1878150,1878150,31.0,1450.9060000000002,60.0,0.7245283018867922,1,0,0,0
ts4,42,46.863,ts4_32,3,100,0,130,1,3-100-0-130-1,1878151,1878151,32.0,1497.7690000000002,60.0,0.7243527863097848,1,0,0,0
ts4,42,46.855,ts4_33,3,100,0,130,1,3-100-0-130-1,1878152,1878152,33.0,1544.6240000000003,60.0,0.7240017551557698,1,0,0,0
ts4,42,46.797,ts4_34,3,100,0,130,1,3-100-0-130-1,1878153,1878153,34.0,1591.4210000000003,60.0,0.7214567792891616,1,0,0,0
ts4,42,46.801,ts4_35,3,100,0,130,1,3-100-0-130-1,1878154,1878154,35.0,1638.2220000000002,60.0,0.7216322948661693,1,0,0,0
ts4,42,46.801,ts4_36,3,100,0,130,1,3-100-0-130-1,1878155,1878155,36.0,1685.0230000000001,60.0,0.7216322948661693,1,0,0,0
ts4,42,46.84,ts4_37,3,100,0,130,1,3-100-0-130-1,1878156,1878156,37.0,1731.863,60.0,0.7233435717419922,1,0,0,0
ts4,42,46.844,ts4_38,3,100,0,130,1,3-100-0-130-1,1878157,1878157,38.0,1778.707,60.0,0.7235190873189995,1,0,0,0
ts4,42,46.855,ts4_39,3,100,0,130,1,3-100-0-130-1,1878158,1878158,39.0,1825.5620000000001,60.0,0.7240017551557698,1,0,0,0
ts4,42,46.852,ts4_40,3,100,0,130,1,3-100-0-130-1,1878159,1878159,40.0,1872.4140000000002,60.0,0.7238701184730142,1,0,0,0
ts4,42,46.844,ts4_41,3,100,0,130,1,3-100-0-130-1,1878160,1878160,41.0,1919.2580000000003,60.0,0.7235190873189995,1,0,0,0
ts4,42,46.789,ts4_42,3,100,0,130,1,3-100-0-130-1,1878161,1878161,42.0,1966.0470000000003,60.0,0.7211057481351469,1,0,0,0
ts4,42,46.789,ts4_43,3,100,0,130,1,3-100-0-130-1,1878162,1878162,43.0,2012.8360000000002,60.0,0.7211057481351469,1,0,0,0
ts4,42,46.801,ts4_44,3,100,0,130,1,3-100-0-130-1,1878163,1878163,44.0,2059.637,60.0,0.7216322948661693,1,0,0,0
ts4,42,46.719,ts4_45,3,100,0,130,1,3-100-0-130-1,1878164,1878164,45.0,2106.356,60.0,0.7180342255375164,1,0,0,0
ts4,42,46.797,ts4_46,3,100,0,130,1,3-100-0-130-1,1878165,1878165,46.0,2153.1530000000002,60.0,0.7214567792891616,1,0,0,0
ts4,42,46.785,ts4_47,3,100,0,130,1,3-100-0-130-1,1878166,1878166,47.0,2199.938,60.0,0.7209302325581393,1,0,0,0
ts4,42,46.789,ts4_48,3,100,0,130,1,3-100-0-130-1,1878167,1878167,48.0,2246.7270000000003,60.0,0.7211057481351469,1,0,0,0
ts4,42,46.828,ts4_49,3,100,0,130,1,3-100-0-130-1,1878168,1878168,49.0,2293.5550000000003,60.0,0.7228170250109698,1,0,0,0
ts4,42,46.797,ts4_50,3,100,0,130,1,3-100-0-130-1,1878169,1878169,50.0,2340.3520000000003,60.0,0.7214567792891616,1,0,0,0
ts4,42,46.797,ts4_51,3,100,0,130,1,3-100-0-130-1,1878170,1878170,51.0,2387.1490000000003,60.0,0.7214567792891616,1,0,0,0
ts4,42,46.801,ts4_52,3,100,0,130,1,3-100-0-130-1,1878171,1878171,52.0,2433.9500000000003,60.0,0.7216322948661693,1,0,0,0
ts4,42,46.711,ts4_53,3,100,0,130,1,3-100-0-130-1,1878172,1878172,53.0,2480.661,60.0,0.7176831943835014,1,0,0,0
ts4,42,46.719,ts4_54,3,100,0,130,1,3-100-0-130-1,1878173,1878173,54.0,2527.38,60.0,0.7180342255375164,1,0,0,0
ts4,42,46.719,ts4_55,3,100,0,130,1,3-100-0-130-1,1878174,1878174,55.0,2574.099,60.0,0.7180342255375164,1,0,0,0
ts4,42,46.801,ts4_56,3,100,0,130,1,3-100-0-130-1,1878175,1878175,56.0,2620.9,60.0,0.7216322948661693,1,0,0,0
ts4,42,46.797,ts4_57,3,100,0,130,1,3-100-0-130-1,1878176,1878176,57.0,2667.697,60.0,0.7214567792891616,1,0,0,0
ts4,42,46.84,ts4_58,3,100,0,130,1,3-100-0-130-1,1878177,1878177,58.0,2714.5370000000003,60.0,0.7233435717419922,1,0,0,0
ts4,42,46.852,ts4_59,3,100,0,130,1,3-100-0-130-1,1878178,1878178,59.0,2761.389,60.0,0.7238701184730142,1,0,0,0
ts4,42,46.828,ts4_60,3,100,0,130,1,3-100-0-130-1,1878179,1878179,60.0,2808.217,60.0,0.7228170250109698,1,0,0,0
ts4,1008,41.328,ts4_1,20,90,1,130,0,20-90-1-130-0,44073000,44073000,1.0,41.328,75.0,0.4814831066257131,1,1,1,0
ts4,1008,41.324,ts4_2,20,90,1,130,0,20-90-1-130-0,44073001,44073001,2.0,82.652,75.0,0.4813075910487054,1,1,1,0
ts4,1008,41.312,ts4_3,20,90,1,130,0,20-90-1-130-0,44073002,44073002,3.0,123.964,75.0,0.48078104431768304,1,1,1,0
ts4,1008,41.336,ts4_4,20,90,1,130,0,20-90-1-130-0,44073003,44073003,4.0,165.3,75.0,0.48183413777972783,1,1,1,0
ts4,1008,41.301,ts4_5,20,90,1,130,0,20-90-1-130-0,44073004,44073004,5.0,206.601,75.0,0.48029837648091267,1,1,1,0
ts4,1008,41.328,ts4_6,20,90,1,130,0,20-90-1-130-0,44073005,44073005,6.0,247.929,75.0,0.4814831066257131,1,1,1,0
ts4,1008,41.328,ts4_7,20,90,1,130,0,20-90-1-130-0,44073006,44073006,7.0,289.257,75.0,0.4814831066257131,1,1,1,0
ts4,1008,41.316,ts4_8,20,90,1,130,0,20-90-1-130-0,44073007,44073007,8.0,330.573,75.0,0.48095655989469066,1,1,1,0
ts4,1008,41.324,ts4_9,20,90,1,130,0,20-90-1-130-0,44073008,44073008,9.0,371.897,75.0,0.4813075910487054,1,1,1,0
ts4,1008,41.34,ts4_10,20,90,1,130,0,20-90-1-130-0,44073009,44073009,10.0,413.23699999999997,75.0,0.48200965335673546,1,1,1,0
ts4,1008,41.352,ts4_11,20,90,1,130,0,20-90-1-130-0,44073010,44073010,11.0,454.58899999999994,75.0,0.48253620008775755,1,1,1,0
ts4,1008,41.34,ts4_12,20,90,1,130,0,20-90-1-130-0,44073011,44073011,12.0,495.929,75.0,0.48200965335673546,1,1,1,0
ts4,1008,41.352,ts4_13,20,90,1,130,0,20-90-1-130-0,44073012,44073012,13.0,537.281,75.0,0.48253620008775755,1,1,1,0
ts4,1008,41.355,ts4_14,20,90,1,130,0,20-90-1-130-0,44073013,44073013,14.0,578.636,75.0,0.48266783677051317,1,1,1,0
ts4,1008,41.352,ts4_15,20,90,1,130,0,20-90-1-130-0,44073014,44073014,15.0,619.9879999999999,75.0,0.48253620008775755,1,1,1,0
ts4,1008,41.355,ts4_16,20,90,1,130,0,20-90-1-130-0,44073015,44073015,16.0,661.343,75.0,0.48266783677051317,1,1,1,0
ts4,1008,41.34,ts4_17,20,90,1,130,0,20-90-1-130-0,44073016,44073016,17.0,702.683,75.0,0.48200965335673546,1,1,1,0
ts4,1008,41.352,ts4_18,20,90,1,130,0,20-90-1-130-0,44073017,44073017,18.0,744.035,75.0,0.48253620008775755,1,1,1,0
